country,year,region,civil_war,civil_war_onset,civil_war_prev_yr,milex,population,gdp,uds,checks,fh_political_rights,fh_civil_liberties,fh_status,polity_democracy,polity_autocracy,polity_total
Cameroon,1992,Sub-Saharan Africa,0,0,0,183796639.112629,12499499,12071775380.6503,-0.4349643654173,1,6,5,NF,0,5,-5
Cameroon,1993,Sub-Saharan Africa,0,0,0,168175220.632639,12864091,16181813512.4483,-0.435663354082369,3,6,5,NF,0,5,-5
Cameroon,1994,Sub-Saharan Africa,0,0,0,94517340.4418188,13230978,8902446188.0456,-0.436325885684966,3,6,5,NF,0,5,-5
Cameroon,1995,Sub-Saharan Africa,0,0,0,113575532.707734,13599984,10864773036.8363,-0.507231252651547,3,7,5,NF,0,5,-5
Cameroon,1996,Sub-Saharan Africa,0,0,0,116936303.640686,13970812,11093539497.029,-0.501574242046106,3,7,5,NF,0,5,-5
Cameroon,1997,Sub-Saharan Africa,0,0,0,118711118.801924,14344444,10789457915.0457,-0.710958561333543,3,7,5,NF,0,5,-5
Cameroon,1998,Sub-Saharan Africa,0,0,0,137245911.531786,14723772,11298144511.6364,-0.704096213125867,2,7,5,NF,0,5,-5
Cameroon,1999,Sub-Saharan Africa,0,0,0,144704636.518818,15112598,11565827385.6884,-0.78474776861309,2,7,6,NF,0,5,-5
Cameroon,2000,Sub-Saharan Africa,0,0,0,123034343.854287,15513944,10566578952.7857,-0.578050569986496,2,7,6,NF,0,5,-5
Cameroon,2001,Sub-Saharan Africa,0,0,0,124301708.367495,15928910,10953485244.4239,-0.680913140053593,2,6,6,NF,0,5,-5
Cameroon,2002,Sub-Saharan Africa,0,0,0,145626610.501185,16357605,12417251815.8801,-0.682628064476231,2,6,6,NF,0,5,-5
Cameroon,2003,Sub-Saharan Africa,0,0,0,188499655.884377,16800869,15970315751.0277,-0.684097791913516,2,6,6,NF,0,5,-5
Cameroon,2004,Sub-Saharan Africa,0,0,0,221107924.699736,17259322,18826215278.057,-0.523041560136441,2,6,6,NF,0,5,-5
Cameroon,2005,Sub-Saharan Africa,0,0,0,223084623.143015,17733408,19509850837.2745,-0.526316268409744,2,6,6,NF,1,5,-4
Cameroon,2006,Sub-Saharan Africa,0,0,0,256927843.33225,18223677,20910513974.6215,-0.492593841364139,2,6,6,NF,1,5,-4
Cameroon,2007,Sub-Saharan Africa,0,0,0,296698917.304968,18730283,23928251333.7444,-0.522188634063304,,6,6,NF,1,5,-4
Cameroon,2008,Sub-Saharan Africa,0,0,0,346586125.657373,19252674,27715144580.2691,-0.493426688405998,2,6,6,NF,1,5,-4
Cameroon,2009,Sub-Saharan Africa,0,0,0,343265153.985929,19789922,27932971683.4215,-0.518347456709248,2,6,6,NF,1,5,-4
Cameroon,2010,Sub-Saharan Africa,0,0,0,354054397.842016,20341236,27507499709.071,-0.488236842502069,2,6,6,NF,1,5,-4
Cameroon,2011,Sub-Saharan Africa,0,0,0,347477885.670932,20906392,30630912184.7789,-0.564839277166796,2,6,6,NF,1,5,-4
Cameroon,2012,Sub-Saharan Africa,0,0,0,354447463.111647,21485267,30155064574.0734,-0.561872293165706,2,6,6,NF,1,5,-4
Cameroon,2013,Sub-Saharan Africa,0,0,0,392840630.898917,22077300,33728622819.0912,,2,6,6,NF,1,5,-4
Cameroon,2014,Sub-Saharan Africa,0,0,0,401529118.101393,22681853,36386546917.6861,,2,6,6,NF,1,5,-4
Cameroon,2015,Sub-Saharan Africa,1,1,1,353815494.553489,23298376,32210232911.6626,,2,6,6,NF,1,5,-4
Cameroon,2016,Sub-Saharan Africa,1,0,1,387437830.87299,23926549,33814337900.2831,,2,6,6,NF,1,5,-4
Cameroon,2017,Sub-Saharan Africa,1,1,1,408157575.13556,24566070,36098550141.5897,,2,6,6,NF,1,5,-4
Cameroon,2018,Sub-Saharan Africa,1,0,1,429892180.57235,25216261,39973839064.6084,,2,6,6,NF,1,5,-4
Cameroon,2019,Sub-Saharan Africa,1,1,1,422294771.980244,25876387,39670977332.7348,,3,6,6,NF,,,
Cameroon,2020,Sub-Saharan Africa,1,1,1,393299390.063774,26545864,40804449726.0184,,3,6,6,NF,,,
Canada,1960,North America,0,0,0,1702442711.4107,17847404,40461721692.6468,1.08492965192111,,,,,10,0,10
Canada,1961,North America,0,0,0,1677820881.08423,18233965,40934952063.9468,1.04231838634344,,,,,10,0,10
Canada,1962,North America,0,0,0,1671313753.19292,18596848,42227447631.9159,1.15233310936392,,,,,10,0,10
Canada,1963,North America,0,0,0,1610091700.58692,18943237,45029988561.2124,1.05133335813403,,,,,10,0,10
Canada,1964,North America,0,0,0,1657457282.98458,19284228,49377522896.703,1.0466564939229,,,,,10,0,10
Canada,1965,North America,0,0,0,1574704539.97291,19627973,54515179580.7148,1.08906472431965,,,,,10,0,10
Canada,1966,North America,0,0,0,1614422827.01519,19975695,61088384036.6515,1.04693652293089,,,,,10,0,10
Canada,1967,North America,0,0,0,1775500366.17812,20324786,65668655501.1254,1.28217560605684,,,,,10,0,10
Canada,1968,North America,0,0,0,1797265817.14572,20674999,71829810519.8955,1.28625502923931,,,,,10,0,10
Canada,1969,North America,0,0,0,1770108751.17249,21025257,79148411661.6902,1.27278205104818,,,,,10,0,10
Canada,1970,North America,0,0,0,1889157917.90681,21374326,87896095320.1263,1.04129232268975,,,,,10,0,10
Canada,1971,North America,0,0,0,2077659711.42515,21723465,99271961774.6088,1.27146548188696,,,,,10,0,10
Canada,1972,North America,0,0,0,2233737030.68794,22072193,113082820486.918,1.51481495350821,,1,1,F,10,0,10
Canada,1973,North America,0,0,0,2363060955.12359,22415313,131321858814.119,1.51106731199796,,1,1,F,10,0,10
Canada,1974,North America,0,0,0,2809465529.28173,22745896,160408697341.513,1.4059906205208,,1,1,F,10,0,10
Canada,1975,North America,0,0,0,3180915490.18837,23059266,173834029689.343,1.40324286563272,4,1,1,F,10,0,10
Canada,1976,North America,0,0,0,3581805735.1487,23354587,206575564908.722,1.41152030240182,4,1,1,F,10,0,10
Canada,1977,North America,0,0,0,3752174526.30589,23634377,211612157028.679,1.40743345587304,4,1,1,F,10,0,10
Canada,1978,North America,0,0,0,3969158477.03543,23901716,218632867537.477,1.41058785955955,4,1,1,F,10,0,10
Canada,1979,North America,0,0,0,4084145737.65174,24161133,243072102612.259,1.51626423077793,4,1,1,F,10,0,10
Canada,1980,North America,0,0,0,4744402251.07337,24416885,273853826548.067,1.51972182116939,5,1,1,F,10,0,10
Canada,1981,North America,0,0,0,5141128191.44056,24668159,306214863624.99,1.50908409533944,4,,,,10,0,10
Canada,1982,North America,0,0,0,6017321456.07224,24916538,313506525087.136,1.29568057310479,4,1,1,F,10,0,10
Canada,1983,North America,0,0,0,6947104071.66388,25171436,340547711781.889,1.39321881716891,4,1,1,F,10,0,10
Canada,1984,North America,0,0,0,7349795763.93554,25444886,355372558103.621,1.40061574591112,4,1,1,F,10,0,10
Canada,1985,North America,0,0,0,7460563318.39353,25744807,364756499450.751,1.41519634399609,4,1,1,F,10,0,10
Canada,1986,North America,0,0,0,7780136739.83447,26075504,377437927311.983,1.39803639539097,4,1,1,F,10,0,10
Canada,1987,North America,0,0,0,8694447167.77653,26432894,431316742081.448,1.39845899676391,4,1,1,F,10,0,10
Canada,1988,North America,0,0,0,9897335684.27981,26806125,507354351182.254,1.40164444701954,4,1,1,F,10,0,10
Canada,1989,North America,0,0,0,10747134688.6376,27179497,565055743243.243,1.39625291155441,4,1,1,F,10,0,10
Canada,1990,North America,0,0,0,11414631846.8936,27541323,593929550908.468,1.3906293804281,4,1,1,F,10,0,10
Canada,1991,North America,0,0,0,11338503299.2354,27888813,610328183643.188,1.40592955945865,4,1,1,F,10,0,10
Canada,1992,North America,0,0,0,10788803123.94,28224410,592387689252.916,1.55895974894025,4,1,1,F,10,0,10
Canada,1993,North America,0,0,0,10268822622.0283,28547964,577170761956.438,1.39128879310988,4,1,1,F,10,0,10
Canada,1994,North America,0,0,0,9577377639.78794,28860734,578139279437.61,1.40260803299001,4,1,1,F,10,0,10
Canada,1995,North America,0,0,0,9176903908.36758,29164153,604031623433.401,1.39856140387498,4,1,1,F,10,0,10
Canada,1996,North America,0,0,0,8615884471.23883,29457820,628546387972.131,1.40617617321716,4,1,1,F,10,0,10
Canada,1997,North America,0,0,0,7945140182.86606,29742378,654986999855.554,1.39675906019563,4,1,1,F,10,0,10
Canada,1998,North America,0,0,0,7748607984.03732,30022078,6.34e+11,1.39688460668341,4,1,1,F,10,0,10
Canada,1999,North America,0,0,0,8210778539.84237,30302511,678412196271.118,1.39606635766536,4,1,1,F,10,0,10
Canada,2000,North America,0,0,0,8299385230.72365,30588379,744773415931.587,1.30532057242558,4,1,1,F,10,0,10
Canada,2001,North America,0,0,0,8375571424.88184,30880072,738981792355.372,1.28571401728304,4,1,1,F,10,0,10
Canada,2002,North America,0,0,0,8495399281.21734,31178260,760649334098.005,1.28634519790011,4,1,1,F,10,0,10
Canada,2003,North America,0,0,0,9958245601.51315,31488046,895540646634.787,1.27932835207612,4,1,1,F,10,0,10
Canada,2004,North America,0,0,0,11336489831.0556,31815490,1026690238278.25,1.3941868762649,4,1,1,F,10,0,10
Canada,2005,North America,0,0,0,12988132963.6232,32164313,1173108598778.68,1.39665626685334,5,1,1,F,10,0,10
Canada,2006,North America,0,0,0,14809892802.9902,32536994,1319264809590.97,1.77029552256271,5,1,1,F,10,0,10
Canada,2007,North America,0,0,0,17417139931.1051,32930795,1468820407783.26,1.39203591432916,5,1,1,F,10,0,10
Canada,2008,North America,0,0,0,19342058404.5584,33337638,1552989690721.65,1.77078505556731,5,1,1,F,10,0,10
Canada,2009,North America,0,0,0,18936226051.964,33746093,1374625142157.29,1.39553083907208,5,1,1,F,10,0,10
Canada,2010,North America,0,0,0,19315688825.0369,34147566,1617343367486.26,1.76972281606022,5,1,1,F,10,0,10
Canada,2011,North America,0,0,0,21393720863.7223,34539156,1793326630174.52,2.13893729456465,5,1,1,F,10,0,10
Canada,2012,North America,0,0,0,20452107110.9741,34922031,1828366481521.6,2.14616034231947,4,1,1,F,10,0,10
Canada,2013,North America,0,0,0,18515731209.9437,35296535,1846597421834.98,,4,1,1,F,10,0,10
Canada,2014,North America,0,0,0,17853640477.6849,35664338,1805749878439.94,,4,1,1,F,10,0,10
Canada,2015,North America,0,0,0,17937641894.7407,36026668,1556508816217.14,,4,1,1,F,10,0,10
Canada,2016,North America,0,0,0,17782775543.0736,36382942,1527994741907.43,,4,1,1,F,10,0,10
Canada,2017,North America,0,0,0,22269696323.3229,36732091,1649265644244.09,,4,1,1,F,10,0,10
Canada,2018,North America,0,0,0,22729327580.3404,37074558,1721853332869.63,,4,1,1,F,10,0,10
Canada,2019,North America,0,0,0,22204408440.0904,37411038,1741576393905.98,,4,1,1,F,,,
Canada,2020,North America,0,0,0,22754847129.0082,37742157,1644037286481.26,,4,1,1,F,,,
Chad,1960,Sub-Saharan Africa,0,0,0,,3001604,313582729.426485,-0.301033123328171,,,,,0,3,-3
Chad,1961,Sub-Saharan Africa,0,0,0,,3060365,333975338.83416,-0.458627946073893,,,,,0,3,-3
Chad,1962,Sub-Saharan Africa,0,0,0,,3121226,357635713.876922,-1.14218937434017,,,,,0,8,-8
Chad,1963,Sub-Saharan Africa,0,0,0,,3183576,371767002.655998,-1.14064717185917,,,,,0,8,-8
Chad,1964,Sub-Saharan Africa,0,0,0,,3246527,392247517.602016,-1.13912884781361,,,,,0,9,-9
Chad,1965,Sub-Saharan Africa,0,0,0,,3309583,416926302.963509,-0.906759974897641,,,,,0,9,-9
Chad,1966,Sub-Saharan Africa,1,1,0,,3372182,432794922.459835,-1.13909348986015,,,,,0,9,-9
Chad,1967,Sub-Saharan Africa,1,0,1,,3434817,449826322.995072,-1.13916362296165,,,,,0,9,-9
Chad,1968,Sub-Saharan Africa,1,0,1,,3499370,453980096.654503,-1.1344976287021,,,,,0,9,-9
Chad,1969,Sub-Saharan Africa,1,0,1,,3568402,471635620.924431,-1.1353959077009,,,,,0,6,-6
Chad,1970,Sub-Saharan Africa,1,0,1,,3643608,469266736.605177,-1.1428075651292,,,,,0,6,-6
Chad,1971,Sub-Saharan Africa,1,0,1,,3726189,501866730.722561,-1.13427646823871,,,,,0,6,-6
Chad,1972,Sub-Saharan Africa,1,0,1,,3815253,585427545.723712,-1.1515833885059,,6,7,NF,0,6,-6
Chad,1973,Sub-Saharan Africa,0,0,0,,3907891,647199482.828061,-1.15143125920157,,6,7,NF,0,8,-8
Chad,1974,Sub-Saharan Africa,0,0,0,,3999918,652532796.066703,-1.15767332694537,,6,7,NF,0,8,-8
Chad,1975,Sub-Saharan Africa,0,0,0,,4088568,864602103.303151,-1.05066889009155,1,7,6,NF,0,7,-7
Chad,1976,Sub-Saharan Africa,1,1,1,,4173131,866044961.048205,-1.04941039057392,1,7,6,NF,0,7,-7
Chad,1977,Sub-Saharan Africa,1,0,1,,4255242,935360466.351397,-1.04363697516589,1,7,6,NF,0,7,-7
Chad,1978,Sub-Saharan Africa,1,0,1,,4337292,1113920122.61212,-0.845556700276401,1,6,6,NF,,,
Chad,1979,Sub-Saharan Africa,1,0,1,,4422743,1004316495.11165,-0.765650544946689,1,6,6,NF,,,
Chad,1980,Sub-Saharan Africa,1,0,1,,4514427,1033002401.82546,-1.07412768200601,1,7,6,NF,,,
Chad,1981,Sub-Saharan Africa,1,0,1,,4612858,876937559.725038,-0.844663831497336,1,,,,,,
Chad,1982,Sub-Saharan Africa,1,0,1,,4718157,834369860.427292,-0.842136205703938,1,7,6,NF,,,
Chad,1983,Sub-Saharan Africa,1,0,1,39363259.9077325,4832316,832415805.956327,-0.677924491893495,1,7,6,NF,,,
Chad,1984,Sub-Saharan Africa,1,0,1,40049707.4082804,4957561,919103735.322921,-0.929045924571129,1,7,7,NF,,,
Chad,1985,Sub-Saharan Africa,0,0,0,37839750.8808871,5095400,1033069709.99507,-1.04568449571744,1,7,7,NF,0,7,-7
Chad,1986,Sub-Saharan Africa,1,0,1,48800771.5719624,5247281,1067828247.23577,-1.18400863491326,1,7,7,NF,0,7,-7
Chad,1987,Sub-Saharan Africa,1,0,1,34271986.4775385,5412844,1163426850.65015,-1.00983155581085,1,6,7,NF,0,7,-7
Chad,1988,Sub-Saharan Africa,0,0,0,77892079.1813274,5589624,1482597298.88718,-1.02289238872706,1,6,7,NF,0,7,-7
Chad,1989,Sub-Saharan Africa,1,0,1,56424917.2434547,5773930,1433686309.83642,-1.0084038606176,1,7,6,NF,0,7,-7
Chad,1990,Sub-Saharan Africa,1,0,1,34341542.2474428,5963250,1738605558.05432,-1.01082383080676,1,7,6,NF,0,3,-3
Chad,1991,Sub-Saharan Africa,1,0,1,,6157085,1877138041.64308,-0.731729577166634,1,6,6,NF,0,3,-3
Chad,1992,Sub-Saharan Africa,1,0,1,35324074.7736992,6356741,1881847676.80752,-0.709134203150946,1,6,6,NF,0,3,-3
Chad,1993,Sub-Saharan Africa,1,0,1,39200036.7279623,6563925,1463251055.40068,-0.61989299600536,1,6,5,NF,,,
Chad,1994,Sub-Saharan Africa,1,0,1,22153979.1608505,6781057,1179837954.72193,-0.624711132996897,1,6,5,NF,,,
Chad,1995,Sub-Saharan Africa,0,0,0,20034138.1714441,7010159,1445919969.89272,-0.619523873679333,1,6,5,NF,,,
Chad,1996,Sub-Saharan Africa,0,0,0,24826410.6092831,7250974,1607345450.04578,-0.387264682385203,1,6,5,NF,1,2,-1
Chad,1997,Sub-Saharan Africa,1,1,1,16619008.3763229,7503494,1544689502.82472,-0.203378077048511,1,6,5,NF,1,2,-1
Chad,1998,Sub-Saharan Africa,1,0,1,16103004.9902365,7770053,1744794457.276,-0.150434307534444,3,6,4,NF,1,2,-1
Chad,1999,Sub-Saharan Africa,1,0,1,20951796.2510902,8053532,1534673583.2487,-0.329824936872288,3,6,5,NF,1,2,-1
Chad,2000,Sub-Saharan Africa,1,0,1,21349034.2371091,8355654,1388506726.62093,-0.29460167597476,3,6,5,NF,1,2,-1
Chad,2001,Sub-Saharan Africa,1,0,1,26192330.8309653,8678049,1710843360.64955,-0.32544421872373,3,6,5,NF,1,2,-1
Chad,2002,Sub-Saharan Africa,1,0,1,34290403.8520032,9019226,1997005786.54118,-0.329513207131708,3,6,5,NF,1,2,-1
Chad,2003,Sub-Saharan Africa,1,0,1,40949759.119064,9373913,2742815194.54993,-0.326747305539494,3,6,5,NF,1,2,-1
Chad,2004,Sub-Saharan Africa,0,0,0,50540901.2180925,9734761,4422855929.21428,-0.32950481251348,3,6,5,NF,1,2,-1
Chad,2005,Sub-Saharan Africa,1,0,1,55491517.9688626,10096630,6649307057.03314,-0.330575940217685,3,6,5,NF,1,3,-2
Chad,2006,Sub-Saharan Africa,1,0,1,222991451.356882,10457122,7428701809.40597,-0.704385321647656,3,6,6,NF,1,3,-2
Chad,2007,Sub-Saharan Africa,1,0,1,389135909.628662,10818031,8650138068.63161,-0.487701391356876,1,7,6,NF,1,3,-2
Chad,2008,Sub-Saharan Africa,1,0,1,611426848.739965,11183589,10393834720.852,-0.757109480880425,1,7,6,NF,1,3,-2
Chad,2009,Sub-Saharan Africa,1,0,1,738903737.086657,11560142,9290728773.35723,-0.475403618242563,1,7,6,NF,1,3,-2
Chad,2010,Sub-Saharan Africa,1,0,1,615817007.452395,11952134,10668102734.8132,-0.756752251938611,1,7,6,NF,1,3,-2
Chad,2011,Sub-Saharan Africa,0,0,0,609706993.087021,12360986,12172309522.6171,-0.929770483848733,1,7,6,NF,1,3,-2
Chad,2012,Sub-Saharan Africa,0,0,0,,12784748,12367363677.6199,-0.931006850368782,1,7,6,NF,1,3,-2
Chad,2013,Sub-Saharan Africa,0,0,0,726459396.000324,13220433,12953535495.8781,,1,7,6,NF,1,3,-2
Chad,2014,Sub-Saharan Africa,0,0,0,392382954.592792,13663562,13940768065.6063,,1,7,6,NF,1,3,-2
Chad,2015,Sub-Saharan Africa,1,1,1,220982331.558035,14110971,10950392219.9104,,1,7,6,NF,1,3,-2
Chad,2016,Sub-Saharan Africa,0,0,0,309567431.726812,14561658,10097778353.7651,,1,7,6,NF,1,3,-2
Chad,2017,Sub-Saharan Africa,1,0,1,219081031.370278,15016761,10000395242.1457,,2,7,6,NF,1,3,-2
Chad,2018,Sub-Saharan Africa,1,1,1,253174123.337364,15477727,11239167048.4916,,2,7,6,NF,1,3,-2
Chad,2019,Sub-Saharan Africa,1,0,1,234709654.958205,15946882,11314951342.7807,,2,7,6,NF,,,
Chad,2020,Sub-Saharan Africa,1,0,1,322866526.49139,16425859,10829076801.729,,2,7,6,NF,,,
Chile,1960,Latin America & Caribbean,0,0,0,126791042.64183,8132988,4.11e+09,0.483819598527555,,,,,5,0,5
Chile,1961,Latin America & Caribbean,0,0,0,160930923.495915,8303804,4609727272.72727,0.459872882121962,,,,,5,0,5
Chile,1962,Latin America & Caribbean,0,0,0,162626224.42419,8476895,5416272727.27273,0.458281833638109,,,,,5,0,5
Chile,1963,Latin America & Caribbean,0,0,0,152917455.404214,8650390,5668187500,0.463465426265281,,,,,5,0,5
Chile,1964,Latin America & Caribbean,0,0,0,149950377.692931,8821855,5982347826.08696,0.504516472423615,,,,,6,0,6
Chile,1965,Latin America & Caribbean,0,0,0,168215772.366996,8989607,6026593750,0.591012399701836,,,,,6,0,6
Chile,1966,Latin America & Caribbean,0,0,0,186697964.758487,9152848,7072641025.64103,0.500348529672679,,,,,6,0,6
Chile,1967,Latin America & Caribbean,0,0,0,182705341.270295,9312091,7013196078.43137,0.501959133561653,,,,,6,0,6
Chile,1968,Latin America & Caribbean,0,0,0,173781024.275537,9468851,7167086956.52174,0.503146327392958,,,,,6,0,6
Chile,1969,Latin America & Caribbean,0,0,0,179980922.718443,9625304,8377093023.25581,0.501366972069442,,,,,6,0,6
Chile,1970,Latin America & Caribbean,0,0,0,388383950.343605,9783134,9126309734.51328,0.700497676846847,,,,,6,0,6
Chile,1971,Latin America & Caribbean,0,0,0,651589862.883541,9942716,10884114754.0984,0.707032935333862,,,,,6,0,6
Chile,1972,Latin America & Caribbean,0,0,0,745661188.757487,10103675,11853817307.6923,0.787552402763936,,1,2,F,6,0,6
Chile,1973,Latin America & Caribbean,1,1,0,1005919720.16376,10265827,16836261173.1844,-0.501859498537635,,7,5,NF,0,7,-7
Chile,1974,Latin America & Caribbean,0,0,0,1103190480.84936,10428803,16210404183.5358,-0.958835667262664,,7,5,NF,0,7,-7
Chile,1975,Latin America & Caribbean,0,0,0,486720076.897699,10592310,7622217352.34216,-0.965618192030849,1,7,5,NF,0,7,-7
Chile,1976,Latin America & Caribbean,0,0,0,599806958.679965,10756876,10341925249.0421,-0.96090947910716,1,7,5,NF,0,7,-7
Chile,1977,Latin America & Caribbean,0,0,0,924042756.71208,10922777,13962893421.5413,-0.97961197237864,1,7,5,NF,0,7,-7
Chile,1978,Latin America & Caribbean,0,0,0,1036145035.03307,11089165,15989933708.1491,-0.967687037684701,1,6,5,NF,0,7,-7
Chile,1979,Latin America & Caribbean,0,0,0,1312899709.49745,11254877,21803696985.2349,-0.874243379425639,1,6,5,PF,0,7,-7
Chile,1980,Latin America & Caribbean,0,0,0,1787179487.17949,11419350,29036709871.7949,-1.18134901710237,1,6,5,PF,0,7,-7
Chile,1981,Latin America & Caribbean,0,0,0,2292307692.30769,11582020,34509878043.5897,-0.966152318046412,1,,,,0,7,-7
Chile,1982,Latin America & Caribbean,0,0,0,2160747854.4756,11743909,25325893205.657,-0.961631817084846,1,6,5,PF,0,7,-7
Chile,1983,Latin America & Caribbean,0,0,0,1497684300.84162,11907955,20355959237.2128,-0.692996742131621,1,6,5,PF,0,6,-6
Chile,1984,Latin America & Caribbean,0,0,0,1462262953.46653,12078137,19622527479.6913,-0.693736874913692,1,6,5,PF,0,6,-6
Chile,1985,Latin America & Caribbean,0,0,0,1137635210.74226,12257238,17702885393.5099,-0.646716709656224,1,6,5,PF,0,6,-6
Chile,1986,Latin America & Caribbean,0,0,0,1114393821.59332,12445833,18891048818.7425,-0.697779485473768,1,6,5,PF,0,6,-6
Chile,1987,Latin America & Caribbean,0,0,0,1166781369.7831,12642917,22255407684.6999,-0.698911106399898,1,6,5,PF,0,6,-6
Chile,1988,Latin America & Caribbean,0,0,0,999951022.807046,12847712,26040229793.0697,-0.536986887164192,1,5,4,PF,2,3,-1
Chile,1989,Latin America & Caribbean,0,0,0,988934423.159046,13058758,29885685142.9107,-0.0161679602986162,1,4,3,PF,8,0,8
Chile,1990,Latin America & Caribbean,0,0,0,1031475584.0382,13274617,33113887817.9731,0.64620306043553,4,2,2,F,8,0,8
Chile,1991,Latin America & Caribbean,0,0,0,1038039494.18125,13495255,37834793730.3133,0.64769435348169,4,2,2,F,8,0,8
Chile,1992,Latin America & Caribbean,0,0,0,1168858391.06836,13719818,45964327558.8836,0.645633206196155,4,2,2,F,8,0,8
Chile,1993,Latin America & Caribbean,0,0,0,1291053675.96483,13944934,49297773130.1185,0.644012815339475,4,2,2,F,8,0,8
Chile,1994,Latin America & Caribbean,0,0,0,1466048831.80184,14166346,57008425295.8256,0.645992431523142,4,2,2,F,8,0,8
Chile,1995,Latin America & Caribbean,0,0,0,1827997368.77257,14380864,73447063319.3034,0.640604416675736,4,2,2,F,8,0,8
Chile,1996,Latin America & Caribbean,0,0,0,1904105834.32581,14587367,78039572221.6024,0.643837168379729,4,2,2,F,8,0,8
Chile,1997,Latin America & Caribbean,0,0,0,2120702607.94906,14786227,84952360922.4679,0.646805485171023,4,2,2,F,8,0,8
Chile,1998,Latin America & Caribbean,0,0,0,2112373122.91435,14977736,81577430181.4074,0.605801111870497,4,3,2,F,8,0,8
Chile,1999,Latin America & Caribbean,0,0,0,2043134811.5186,15162801,75173794497.0321,0.628137426363514,4,2,2,F,8,0,8
Chile,2000,Latin America & Caribbean,0,0,0,2103460609.68852,15342350,77860932151.8471,0.743419030068718,4,2,2,F,9,0,9
Chile,2001,Latin America & Caribbean,0,0,0,1893098223.76358,15516112,70979923960.3742,0.672780403736797,4,2,2,F,9,0,9
Chile,2002,Latin America & Caribbean,0,0,0,1779553137.6599,15684413,69736811435.1032,0.735641705517511,2,2,1,F,9,0,9
Chile,2003,Latin America & Caribbean,0,0,0,2067983997.63957,15849649,75643459839.6008,0.814682996684905,2,1,1,F,9,0,9
Chile,2004,Latin America & Caribbean,0,0,0,2687320865.78325,16014972,99210392857.6116,0.813295854220189,2,1,1,F,9,0,9
Chile,2005,Latin America & Caribbean,0,0,0,3100391590.8019,16182713,122964812046.073,0.817191776896994,2,1,1,F,9,0,9
Chile,2006,Latin America & Caribbean,0,0,0,3855358068.9265,16354507,154788024805.808,1.12924414749657,2,1,1,F,10,0,10
Chile,2007,Latin America & Caribbean,0,0,0,4022478103.75452,16530201,173605968179.255,1.18405678888031,2,1,1,F,10,0,10
Chile,2008,Latin America & Caribbean,0,0,0,4641877575.55109,16708255,179638496278.574,1.13099022869052,2,1,1,F,10,0,10
Chile,2009,Latin America & Caribbean,0,0,0,3902221588.27515,16886184,172389498444.62,1.18029947009997,2,1,1,F,10,0,10
Chile,2010,Latin America & Caribbean,0,0,0,4894081125.09775,17062531,218537551220.071,1.18487650806102,5,1,1,F,10,0,10
Chile,2011,Latin America & Caribbean,0,0,0,5686752069.60146,17233584,252251992029.442,1.25807851318821,4,1,1,F,10,0,10
Chile,2012,Latin America & Caribbean,0,0,0,5466101782.01784,17400359,267122320056.702,1.261314752133,4,1,1,F,10,0,10
Chile,2013,Latin America & Caribbean,0,0,0,5529879480.60969,17571511,278384332694.359,,4,1,1,F,10,0,10
Chile,2014,Latin America & Caribbean,0,0,0,5102777422.11734,17758969,260541637327.864,,2,1,1,F,10,0,10
Chile,2015,Latin America & Caribbean,0,0,0,4630772773.72175,17969356,243919079437.373,,2,1,1,F,10,0,10
Chile,2016,Latin America & Caribbean,0,0,0,4796010962.08952,18209072,250440149690.889,,2,1,1,F,10,0,10
Chile,2017,Latin America & Caribbean,0,0,0,5370018134.87068,18470435,277034675515.671,,2,1,1,F,10,0,10
Chile,2018,Latin America & Caribbean,0,0,0,5545831932.77856,18729166,297571693064.212,,5,1,1,F,10,0,10
Chile,2019,Latin America & Caribbean,0,0,0,5182156528.66016,18952035,279385487344.526,,5,1,2,F,,,
Chile,2020,Latin America & Caribbean,0,0,0,4600739697.2954,19116209,252940023046.011,,5,1,1,F,,,
China,1960,East Asia & Pacific,0,0,0,,660408054,59716467625.3148,-1.07600914503913,,,,,0,8,-8
China,1961,East Asia & Pacific,0,0,0,,670952701,50056868957.6732,-1.13937731428419,,,,,0,8,-8
China,1962,East Asia & Pacific,0,0,0,,682102654,47209359005.6057,-1.01219192144215,,,,,0,8,-8
China,1963,East Asia & Pacific,0,0,0,,694339084,50706799902.5104,-1.01256843433959,,,,,0,8,-8
China,1964,East Asia & Pacific,0,0,0,,708254602,59708343488.5043,-1.00695015139373,,,,,0,8,-8
China,1965,East Asia & Pacific,0,0,0,,724218970,70436266146.7219,-1.10676179662312,,,,,0,8,-8
China,1966,East Asia & Pacific,0,0,0,,742414887,76720285969.6157,-1.46143241360196,,,,,0,9,-9
China,1967,East Asia & Pacific,0,0,0,,762581176,72881631326.6715,-1.27101904874683,,,,,0,9,-9
China,1968,East Asia & Pacific,0,0,0,,784074715,70846535055.6503,-1.27686572792706,,,,,0,9,-9
China,1969,East Asia & Pacific,0,0,0,,805985941,79705906247.4612,-1.00760500787421,,,,,0,8,-8
China,1970,East Asia & Pacific,0,0,0,,827601385,92602973434.0726,-1.00816667251004,,,,,0,8,-8
China,1971,East Asia & Pacific,0,0,0,,848759709,99800958648.1436,-1.01280185066812,,,,,0,8,-8
China,1972,East Asia & Pacific,0,0,0,,869485962,113687586299.051,-1.20573957890848,,7,7,NF,0,8,-8
